created_in_catalog,id,rating,company_id,company_name,company_code,region,city,street,housenumber,answer_response_time
2023-08-09,210229779,1.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,426691.019182
2023-08-09,210391953,3.0,1235471,ЭТМ,37,Санкт-Петербург,посёлок Шушары,Ленсоветовская дорога,12к2Б,411942.343129
2023-08-09,210229684,5.0,1235454,ЭТМ,20,Московская область,Котельники,Ковровый микрорайон,37,63474.145408
2023-08-09,210560418,5.0,1099040,ЭТМ,ETM24121,Самарская область,посёлок городского типа Стройкерамика,Пожарный проезд,1,247247.638566
2023-08-09,209960609,5.0,1099143,ЭТМ,ETM31100,Республика Башкортостан,Уфа,Интернациональная,"133а, кор.1",55693.360305
2023-08-09,210560262,5.0,1235449,ЭТМ,15,Курская область,Курск,улица Энгельса,169литВ1,247305.90266
2023-08-09,209863871,5.0,1099143,ЭТМ,ETM31100,Республика Башкортостан,Уфа,Интернациональная,"133а, кор.1",66516.841398
2023-08-09,209863874,5.0,1099143,ЭТМ,ETM31100,Республика Башкортостан,Уфа,Интернациональная,"133а, кор.1",66546.235352
2023-08-09,209851208,5.0,1099143,ЭТМ,ETM31100,Республика Башкортостан,Уфа,Интернациональная,"133а, кор.1",70115.820372
2023-08-09,209842222,5.0,1099143,ЭТМ,ETM31100,Республика Башкортостан,Уфа,Интернациональная,"133а, кор.1",74544.210642
2023-08-09,209842223,5.0,1099143,ЭТМ,ETM31100,Республика Башкортостан,Уфа,Интернациональная,"133а, кор.1",74617.216265
2023-08-09,209842625,5.0,1099142,ЭТМ,ETM31510,Республика Башкортостан,Уфа,улица Комсомольская,15,74370.474248
2023-08-09,210057673,3.0,1235466,ЭТМ,32,Ростовская область,Ростов-на-Дону,1-й Машиностроительный переулок,12,34271.561584
2023-08-09,209831487,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,78164.162664
2023-08-09,209830888,4.0,1293871,ЭТМ,49,Республика Башкортостан,Уфа,улица Минигали Губайдуллина,14/1 (или 2/1),527185.471555
2023-08-09,209798818,5.0,1099144,ЭТМ,ETM31130,Республика Башкортостан,Уфа,Маршала Жукова,5/2,81814.779578
2023-08-09,209793337,1.0,1099030,ЭТМ,ETM5120,Свердловская область,Екатеринбург,Фронтовых Бригад,14г,112835.22299
2023-08-09,209794749,1.0,1099031,ЭТМ,ETM5130,Свердловская область,Екатеринбург,Посадская,26,536407.208361
2023-08-09,210021261,1.0,1099047,ЭТМ,ETM60100,Владимирская область,Владимир,Гастелло,8а к1,48590.416203
2023-08-09,210560326,5.0,1099143,ЭТМ,ETM31100,Республика Башкортостан,Уфа,Интернациональная,"133а, кор.1",247581.427181
2023-08-09,210021231,5.0,1099145,ЭТМ,ETM4320,Санкт-Петербург,Санкт-Петербург,проспект Энгельса,158к4ст1,21155.735496
2023-08-09,210021256,5.0,1099067,ЭТМ,ETM4180,Санкт-Петербург,Санкт-Петербург,проспект Энгельса,154 лит А,21215.063779
2023-08-09,209790851,3.0,1099031,ЭТМ,ETM5130,Свердловская область,Екатеринбург,Посадская,26,
2023-08-09,210560979,1.0,1099080,ЭТМ,ETM1331,Удмуртия,Ижевск,10 лет Октября,32 лит Р,344173.60907
2023-08-09,209785866,5.0,1099046,ЭТМ,ETM73100,Алтайский край,Барнаул,Взлётная,2к,4162.377217
2023-08-09,210560395,1.0,1099085,ЭТМ,ETM21150,Татарстан,Казань,Краснококшайская,119,
2023-08-08,209756422,5.0,1099117,ЭТМ,ETM24140,Самарская область,Самара,Московское шоссе,306А,40269.092524
2023-08-08,209864914,5.0,1235458,ЭТМ,24,Москва,Москва,Мнёвники,10 к1,67891.746604
2023-08-08,209864963,4.0,1099118,ЭТМ,ETM4230,Санкт-Петербург,Санкт-Петербург,Софийская,8 к1,67988.677532
2023-08-08,209864911,1.0,1235466,ЭТМ,32,Ростовская область,Ростов-на-Дону,1-й Машиностроительный переулок,12,95253.190184
2023-08-08,209833622,5.0,1099143,ЭТМ,ETM31100,Республика Башкортостан,Уфа,Интернациональная,"133а, кор.1",78237.173089
2023-08-08,209864907,5.0,1235482,ЭТМ,48,Ленинградская область,Тосно,проспект Ленина,19,68118.79772
2023-08-08,209864961,5.0,1099130,ЭТМ,ETM37100,Саратовская область,Саратов,Университетская,1,
2023-08-08,209833687,5.0,1099042,ЭТМ,ETM12150,Московская область,Одинцово,Транспортная,8,78814.657306
2023-08-08,209792971,3.0,1235466,ЭТМ,32,Ростовская область,Ростов-на-Дону,1-й Машиностроительный переулок,12,
2023-08-08,210199963,5.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,66860.819247
2023-08-08,210229710,1.0,1099118,ЭТМ,ETM4230,Санкт-Петербург,Санкт-Петербург,Софийская,8 к1,426818.641389
2023-08-08,210199804,5.0,1235472,ЭТМ,38,Ленинградская область,посёлок Тельмана,посёлок имени Тельмана,2Б,67039.739646
2023-08-08,209790917,5.0,1099116,ЭТМ,ETM21130,Татарстан,посёлок Новониколаевский,Искры,20,125.00924
2023-08-08,209792972,5.0,1235453,ЭТМ,19,Москва,Москва,Балаклавский проспект,28Б ст1,385.325064
2023-08-08,209769127,5.0,1099048,ЭТМ,ETM29100,Волгоградская область,Волгоград,Университетский проспект,85,22134.494559
2023-08-08,210229686,1.0,1235455,ЭТМ,21,Московская область,Мытищи,улица Хлебозаводская,4Ас1,426857.706726
2023-08-08,277836438,5.0,,,,,,,,
2023-08-07,209751106,5.0,1235445,ЭТМ,11,Краснодарский край,Краснодар,Московская,69/9,43381.83761
2023-08-07,209740504,5.0,1235454,ЭТМ,20,Московская область,Котельники,Ковровый микрорайон,37,47510.245066
2023-08-07,209700486,5.0,1099130,ЭТМ,ETM37100,Саратовская область,Саратов,Университетская,1,54430.357756
2023-08-07,209661042,5.0,1235454,ЭТМ,20,Московская область,Котельники,Ковровый микрорайон,37,58562.920665
2023-08-07,210021232,5.0,1099145,ЭТМ,ETM4320,Санкт-Петербург,Санкт-Петербург,проспект Энгельса,158к4ст1,22107.800631
2023-08-07,209661040,1.0,1235456,ЭТМ,22,Московская область,Подольск,проспект Юных Ленинцев,70 ст3,174247.876881
2023-08-07,209417424,1.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,92224.398272
2023-08-07,209417425,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,92298.055777
2023-08-07,209402675,1.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,96484.739651
2023-08-07,210021216,1.0,1235455,ЭТМ,21,Московская область,Мытищи,улица Хлебозаводская,4Ас1,48753.965048
2023-08-07,209489813,3.0,1099119,ЭТМ,ETM100,Санкт-Петербург,Санкт-Петербург,улица Заозёрная,14В,34334.757129
2023-08-07,209489800,5.0,1235449,ЭТМ,15,Курская область,Курск,улица Энгельса,169литВ1,14358.164495
2023-08-07,209353345,3.0,1099028,ЭТМ,ETM5140,Свердловская область,Екатеринбург,Базовый переулок,47,0.790605
2023-08-06,209439036,3.0,1235462,ЭТМ,28,Орловская область,Орел,Автовокзальная,56,60268.178911
2023-08-06,209439038,4.0,1235455,ЭТМ,21,Московская область,Мытищи,улица Хлебозаводская,4Ас1,60413.760669
2023-08-06,209439653,5.0,1099023,ЭТМ,ETM4330,Ленинградская область,Гатчина,Пушкинское шоссе,13 к2,60396.878994
2023-08-06,209439013,5.0,1235475,ЭТМ,41,Белгородская область,Старый Оскол,улица Заводская,1Б,60638.265853
2023-08-06,209439687,3.0,1099010,ЭТМ,ETM106,Вологодская область,Вологда,Разина,4,84604.729192
2023-08-06,209439586,5.0,1099040,ЭТМ,ETM24121,Самарская область,посёлок городского типа Стройкерамика,Пожарный проезд,1,60699.765956
2023-08-06,209389003,5.0,1099096,ЭТМ,ETM91100,Татарстан,Набережные Челны,Низаметдинова,2,75809.69846
2023-08-06,209751105,5.0,1235464,ЭТМ,30,Оренбургская область,Орск,проспект Мира,12 к5,43575.500529
2023-08-06,209388873,5.0,1235455,ЭТМ,21,Московская область,Мытищи,улица Хлебозаводская,4Ас1,75883.077373
2023-08-06,209700547,1.0,1099055,ЭТМ,ETM154100,Калужская область,Обнинск,проспект Маркса,83,
2023-08-06,239767858,1.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,
2023-08-06,286979581,5.0,1235463,ЭТМ,29,Оренбургская область,Оренбург,улица Монтажников,13,
2023-08-06,209344530,5.0,1099048,ЭТМ,ETM29100,Волгоградская область,Волгоград,Университетский проспект,85,34950.19294
2023-08-06,209344527,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,35017.174167
2023-08-06,209287752,1.0,1474948,ЭТМ,,Чувашия,Чебоксары,проспект Ивана Яковлева,15Б,145588.530499
2023-08-05,277836442,5.0,,,,,,,,
2023-08-05,209329374,5.0,1235466,ЭТМ,32,Ростовская область,Ростов-на-Дону,1-й Машиностроительный переулок,12,60283.816617
2023-08-05,209327162,5.0,1099040,ЭТМ,ETM24121,Самарская область,посёлок городского типа Стройкерамика,Пожарный проезд,1,65806.165127
2023-08-05,209388980,5.0,1099116,ЭТМ,ETM21130,Татарстан,посёлок Новониколаевский,Искры,20,75954.876307
2023-08-05,209319353,5.0,1099071,ЭТМ,ETM35120,Воронежская область,Воронеж,Ленинский проспект,172,76544.015225
2023-08-05,209319363,5.0,1099040,ЭТМ,ETM24121,Самарская область,посёлок городского типа Стройкерамика,Пожарный проезд,1,76582.391667
2023-08-05,209388874,2.0,1235453,ЭТМ,19,Москва,Москва,Балаклавский проспект,28Б ст1,278027.590199
2023-08-05,209319365,5.0,1099040,ЭТМ,ETM24121,Самарская область,посёлок городского типа Стройкерамика,Пожарный проезд,1,76676.900644
2023-08-05,209319356,5.0,1099066,ЭТМ,ETM12280,Москва,Москва,улица Щербаковская,20,76728.461552
2023-08-05,209310745,5.0,1293871,ЭТМ,49,Республика Башкортостан,Уфа,улица Минигали Губайдуллина,14/1 (или 2/1),85941.886746
2023-08-05,209279526,5.0,1099149,ЭТМ,ETM33110,Тюменская область,Тюмень,Московский тракт,127,136244.384514
2023-08-05,209237542,5.0,1099085,ЭТМ,ETM21150,Татарстан,Казань,Краснококшайская,119,172787.543717
2023-08-05,209226007,4.0,1099089,ЭТМ,ETM4120,Санкт-Петербург,Санкт-Петербург,Мытнинская,9,0.645644
2023-08-04,209204769,1.0,1235471,ЭТМ,37,Санкт-Петербург,посёлок Шушары,Ленсоветовская дорога,12к2Б,234673.307545
2023-08-04,209198416,5.0,1099072,ЭТМ,ETM15120,Нижегородская область,Нижний Новгород,проспект Ленина,78,214501.63082
2023-08-04,209322908,3.0,1235471,ЭТМ,37,Санкт-Петербург,посёлок Шушары,Ленсоветовская дорога,12к2Б,98152.489632
2023-08-04,209266339,1.0,1099055,ЭТМ,ETM154100,Калужская область,Обнинск,проспект Маркса,83,181695.532718
2023-08-04,209266249,5.0,1235471,ЭТМ,37,Санкт-Петербург,посёлок Шушары,Ленсоветовская дорога,12к2Б,157012.66922
2023-08-04,209319319,3.0,1235461,ЭТМ,27,Краснодарский край,Новороссийск,улица Кутузовская,117,77899.927454
2023-08-04,209253947,5.0,1099087,ЭТМ,ETM76100,Кемеровская область,Кемерово,Юрия Двужильного,5,162141.73882
2023-08-04,209319324,5.0,1235453,ЭТМ,19,Москва,Москва,Балаклавский проспект,28Б ст1,78039.987623
2023-08-04,209253929,5.0,1099145,ЭТМ,ETM4320,Санкт-Петербург,Санкт-Петербург,проспект Энгельса,158к4ст1,162292.884713
2023-08-04,209253937,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,162339.980169
2023-08-04,209253957,5.0,1099040,ЭТМ,ETM24121,Самарская область,посёлок городского типа Стройкерамика,Пожарный проезд,1,162344.429629
2023-08-04,209319333,5.0,1099143,ЭТМ,ETM31100,Республика Башкортостан,Уфа,Интернациональная,"133а, кор.1",78866.251232
2023-08-04,208954499,3.0,1099085,ЭТМ,ETM21150,Татарстан,Казань,Краснококшайская,119,348521.986944
2023-08-04,209327117,5.0,1235469,ЭТМ,35,Рязанская область,Рязань,Окружная дорога 196 км,ст6,68781.541931
2023-08-04,208872902,5.0,1099061,ЭТМ,ETM70140,Новосибирская область,Новосибирск,Семьи Шамшиных,64,21026.600891
2023-08-03,208978263,5.0,1099116,ЭТМ,ETM21130,Татарстан,посёлок Новониколаевский,Искры,20,241240.700923
2023-08-03,208978314,5.0,1099071,ЭТМ,ETM35120,Воронежская область,Воронеж,Ленинский проспект,172,241343.015278
2023-08-03,209200180,5.0,1099129,ЭТМ,ETM94100,Ставропольский край,Пятигорск,Кисловодское шоссе,28В,213512.521206
2023-08-03,208978265,5.0,1099115,ЭТМ,ETM4190,Санкт-Петербург,Санкт-Петербург,улица Трефолева,1П,241532.66718
2023-08-03,208825276,5.0,1235463,ЭТМ,29,Оренбургская область,Оренбург,улица Монтажников,13,50108.366876
2023-08-03,208938492,5.0,1235449,ЭТМ,15,Курская область,Курск,улица Энгельса,169литВ1,255727.558557
2023-08-03,209291896,5.0,1235449,ЭТМ,15,Курская область,Курск,улица Энгельса,169литВ1,113320.829281
2023-08-03,208802494,5.0,1474939,ЭТМ,,Татарстан,Казань,Сибирский тракт,34к5,0.45118
2023-08-03,209291918,3.0,1099047,ЭТМ,ETM60100,Владимирская область,Владимир,Гастелло,8а к1,135698.516243
2023-08-03,208758889,5.0,1099151,ЭТМ,ETM33100,Тюменская область,Тюмень,Ветеранов Труда,40 ст1,1469.133305
2023-08-03,209291905,5.0,1099117,ЭТМ,ETM24140,Самарская область,Самара,Московское шоссе,306А,113343.134969
2023-08-03,208920966,4.0,1099081,ЭТМ,ETM133120,Удмуртия,Ижевск,улица Ленина,84,267391.002042
2023-08-03,208920869,4.0,1099094,ЭТМ,ETM4150,Санкт-Петербург,Санкт-Петербург,Гражданский проспект,15 к1,267553.061806
2023-08-03,208722378,5.0,1099012,ЭТМ,ETM105,Республика Карелия,Петрозаводск,Мелентьевой,50а,80142.208362
2023-08-03,208717709,1.0,1099096,ЭТМ,ETM91100,Татарстан,Набережные Челны,Низаметдинова,2,452617.927643
2023-08-03,208702119,5.0,1099130,ЭТМ,ETM37100,Саратовская область,Саратов,Университетская,1,5513.918742
2023-08-03,208707184,5.0,1099062,ЭТМ,ETM71110,Омская область,Омск,улица 10 лет Октября,50,0.555512
2023-08-03,208857313,5.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,28850.557309
2023-08-03,208674416,5.0,1099038,ЭТМ,ETM19120,Пермский край,Пермь,Трамвайная улица,33к6,0.452234
2023-08-02,208664778,5.0,1099020,ЭТМ,ETM4290,Ленинградская область,Мурино,бульвар Менделеева,11 к4,0.546661
2023-08-02,208844230,3.0,1235436,ЭТМ,1,Белгородская область,Белгород,улица Серафимовича,69,325507.129438
2023-08-02,208810884,5.0,1474948,ЭТМ,,Чувашия,Чебоксары,проспект Ивана Яковлева,15Б,58037.23171
2023-08-02,243353312,5.0,1235445,ЭТМ,11,Краснодарский край,Краснодар,Московская,69/9,1444077.832898
2023-08-02,208782415,5.0,1099115,ЭТМ,ETM4190,Санкт-Петербург,Санкт-Петербург,улица Трефолева,1П,69399.543935
2023-08-02,208648677,5.0,1099117,ЭТМ,ETM24140,Самарская область,Самара,Московское шоссе,306А,48903.99445
2023-08-02,208782426,3.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,358251.832292
2023-08-02,208795932,3.0,1235445,ЭТМ,11,Краснодарский край,Краснодар,Московская,69/9,354089.96586
2023-08-02,208781802,5.0,1474939,ЭТМ,,Татарстан,Казань,Сибирский тракт,34к5,69852.548641
2023-08-02,208613844,4.0,1099039,ЭТМ,ETM19140,Пермский край,Пермь,Николая Островского,60,1.071036
2023-08-02,208614839,5.0,1099117,ЭТМ,ETM24140,Самарская область,Самара,Московское шоссе,306А,56593.746435
2023-08-02,208782418,5.0,1099061,ЭТМ,ETM70140,Новосибирская область,Новосибирск,Семьи Шамшиных,64,69613.985929
2023-08-02,209187503,5.0,1099117,ЭТМ,ETM24140,Самарская область,Самара,Московское шоссе,306А,305621.929194
2023-08-02,208782377,5.0,1235478,ЭТМ,44,Самарская область,Тольятти,улица Комсомольская,86литА1,69989.193082
2023-08-02,208764629,5.0,1099134,ЭТМ,ETM1321,Республика Башкортостан,Стерлитамак,Вокзальная,9а лит Е,76393.659685
2023-08-02,208766774,5.0,1099010,ЭТМ,ETM106,Вологодская область,Вологда,Разина,4,76431.954704
2023-08-02,208546522,5.0,1099154,ЭТМ,ETM11110,Челябинская область,Челябинск,Рылеева,16а,0.555494
2023-08-02,208761588,5.0,1235471,ЭТМ,37,Санкт-Петербург,посёлок Шушары,Ленсоветовская дорога,12к2Б,76538.462486
2023-08-02,208664926,5.0,1496043,ЭТМ,,Татарстан,Альметьевск,проспект Изаила Зарипова,25,35164.759081
2023-08-02,208674073,5.0,1235453,ЭТМ,19,Москва,Москва,Балаклавский проспект,28Б ст1,31665.666161
2023-08-01,208665577,5.0,1099018,ЭТМ,ETM4260,Санкт-Петербург,Санкт-Петербург,Ленсовета,90,34630.720277
2023-08-01,208662271,5.0,1099055,ЭТМ,ETM154100,Калужская область,Обнинск,проспект Маркса,83,38974.389178
2023-08-01,208614402,5.0,1099067,ЭТМ,ETM4180,Санкт-Петербург,Санкт-Петербург,проспект Энгельса,154 лит А,56911.200468
2023-08-01,208614368,4.0,1235436,ЭТМ,1,Белгородская область,Белгород,улица Серафимовича,69,57069.271669
2023-08-01,208614403,4.0,1099067,ЭТМ,ETM4180,Санкт-Петербург,Санкт-Петербург,проспект Энгельса,154 лит А,
2023-08-01,208662255,4.0,1235455,ЭТМ,21,Московская область,Мытищи,улица Хлебозаводская,4Ас1,39634.879881
2023-08-01,208665578,5.0,1099023,ЭТМ,ETM4330,Ленинградская область,Гатчина,Пушкинское шоссе,13 к2,35340.956375
2023-08-01,208852395,5.0,1235473,ЭТМ,39,Мордовия,Саранск,Строительная,15 ст1,34168.11325
2023-08-01,208614352,3.0,1235471,ЭТМ,37,Санкт-Петербург,посёлок Шушары,Ленсоветовская дорога,12к2Б,429389.320793
2023-08-01,208614350,5.0,1235477,ЭТМ,43,Тамбовская область,Тамбов,бульвар Строителей,8а,57786.816303
2023-08-01,208546415,5.0,1235478,ЭТМ,44,Самарская область,Тольятти,улица Комсомольская,86литА1,68456.48522
2023-08-01,208546443,4.0,1099072,ЭТМ,ETM15120,Нижегородская область,Нижний Новгород,проспект Ленина,78,69423.563536
2023-08-01,208546431,2.0,1099155,ЭТМ,ETM11128,Челябинская область,Челябинск,проспект Победы,227,440038.296189
2023-08-01,208401754,5.0,1099063,ЭТМ,ETM5150,Свердловская область,Екатеринбург,Вильгельма де Геннина,49,57738.590226
2023-08-01,208852415,1.0,1099089,ЭТМ,ETM4120,Санкт-Петербург,Санкт-Петербург,Мытнинская,9,424915.366485
2023-08-01,208525493,4.0,1235469,ЭТМ,35,Рязанская область,Рязань,Окружная дорога 196 км,ст6,97255.578617
2023-08-01,208852410,5.0,1099143,ЭТМ,ETM31100,Республика Башкортостан,Уфа,Интернациональная,"133а, кор.1",34765.082906
2023-08-01,208852412,5.0,1099117,ЭТМ,ETM24140,Самарская область,Самара,Московское шоссе,306А,34803.838895
2023-08-01,208844239,5.0,1099117,ЭТМ,ETM24140,Самарская область,Самара,Московское шоссе,306А,38385.545174
2023-08-01,208844240,5.0,1099117,ЭТМ,ETM24140,Самарская область,Самара,Московское шоссе,306А,38428.008239
2023-08-01,208844219,5.0,1235473,ЭТМ,39,Мордовия,Саранск,Строительная,15 ст1,38488.785175
2023-08-01,208844241,5.0,1099117,ЭТМ,ETM24140,Самарская область,Самара,Московское шоссе,306А,38522.251644
2023-08-01,208313033,1.0,1099136,ЭТМ,ETM139110,Ханты-Мансийский автономный округ,Сургут,проспект Ленина,51/1,140862.108694
2023-08-01,208292401,5.0,1099048,ЭТМ,ETM29100,Волгоградская область,Волгоград,Университетский проспект,85,79363.380707
2023-08-01,208281116,5.0,1099061,ЭТМ,ETM70140,Новосибирская область,Новосибирск,Семьи Шамшиных,64,83478.176133
2023-08-01,208852416,1.0,1099089,ЭТМ,ETM4120,Санкт-Петербург,Санкт-Петербург,Мытнинская,9,322424.363545
2023-08-01,208844236,1.0,1099118,ЭТМ,ETM4230,Санкт-Петербург,Санкт-Петербург,Софийская,8 к1,405826.049368
2023-08-01,208468082,5.0,1099117,ЭТМ,ETM24140,Самарская область,Самара,Московское шоссе,306А,14432.827845
2023-08-01,208466856,2.0,1099094,ЭТМ,ETM4150,Санкт-Петербург,Санкт-Петербург,Гражданский проспект,15 к1,
2023-08-01,208475288,5.0,1099022,ЭТМ,ETM4310,Санкт-Петербург,Санкт-Петербург,проспект Просвещения,76 к1,7714.713793
2023-08-01,208468077,5.0,1235445,ЭТМ,11,Краснодарский край,Краснодар,Московская,69/9,14602.731962
2023-08-01,208253988,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,0.718104
2023-07-31,208176733,5.0,1099056,ЭТМ,ETM39110,Оренбургская область,Оренбург,проспект Гагарина,54/1,0.506717
2023-07-31,208334291,3.0,1235481,ЭТМ,47,Ярославская область,Ярославль,проспект Октября,89/1,83814.373256
2023-07-31,208417286,5.0,1099083,ЭТМ,ETM1381,Марий Эл,Йошкар-Ола,Соловьёва,22а,54929.245301
2023-07-31,208417198,5.0,1099040,ЭТМ,ETM24121,Самарская область,посёлок городского типа Стройкерамика,Пожарный проезд,1,54989.331238
2023-07-31,208165917,1.0,1235466,ЭТМ,32,Ростовская область,Ростов-на-Дону,1-й Машиностроительный переулок,12,77300.881036
2023-07-31,208334299,5.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,65725.736219
2023-07-31,239767859,5.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,10287482.680918
2023-07-31,208334296,5.0,1099040,ЭТМ,ETM24121,Самарская область,посёлок городского типа Стройкерамика,Пожарный проезд,1,140651.449658
2023-07-31,208081219,5.0,1235439,ЭТМ,4,Приморский край,Владивосток,улица Заречная,35,0.536471
2023-07-31,208070920,5.0,1099155,ЭТМ,ETM11128,Челябинская область,Челябинск,проспект Победы,227,1694.974726
2023-07-31,208273426,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,207.807295
2023-07-31,208273398,5.0,1235462,ЭТМ,28,Орловская область,Орел,Автовокзальная,56,318.923036
2023-07-31,208273400,5.0,1235454,ЭТМ,20,Московская область,Котельники,Ковровый микрорайон,37,
2023-07-31,207948494,5.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,9272.930724
2023-07-31,207938989,5.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,12835.777502
2023-07-31,208614362,1.0,1235466,ЭТМ,32,Ростовская область,Ростов-на-Дону,1-й Машиностроительный переулок,12,429618.172245
2023-07-31,208614408,1.0,1099040,ЭТМ,ETM24121,Самарская область,посёлок городского типа Стройкерамика,Пожарный проезд,1,429785.366549
2023-07-31,208614389,1.0,1099119,ЭТМ,ETM100,Санкт-Петербург,Санкт-Петербург,улица Заозёрная,14В,429894.998791
2023-07-31,208181613,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,28555.280326
2023-07-31,207861070,5.0,1099013,ЭТМ,ETM84100,Астраханская область,Астрахань,Зеленгинская 3-я,56а/2,0.724734
2023-07-30,207847041,5.0,1235448,ЭТМ,14,Курганская область,Курган,Омская,131 ст1,39.522126
2023-07-30,208074033,5.0,1496043,ЭТМ,,Татарстан,Альметьевск,проспект Изаила Зарипова,25,1622.491896
2023-07-30,207950288,5.0,1099069,ЭТМ,ETM25110,Ростовская область,Ростов-на-Дону,Нансена,85 лит O,8921.257741
2023-07-30,208118891,5.0,1235471,ЭТМ,37,Санкт-Петербург,посёлок Шушары,Ленсоветовская дорога,12к2Б,1256.965638
2023-07-30,207928736,5.0,1235463,ЭТМ,29,Оренбургская область,Оренбург,улица Монтажников,13,16482.695495
2023-07-30,207928752,5.0,1099155,ЭТМ,ETM11128,Челябинская область,Челябинск,проспект Победы,227,16596.956696
2023-07-30,207928738,5.0,1235463,ЭТМ,29,Оренбургская область,Оренбург,улица Монтажников,13,16839.175859
2023-07-30,207928862,5.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,16843.058692
2023-07-30,208334298,5.0,1099038,ЭТМ,ETM19120,Пермский край,Пермь,Трамвайная улица,33к6,65814.461634
2023-07-30,207901150,5.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,23876.04548
2023-07-30,207901151,5.0,1099025,ЭТМ,ETM4200,Санкт-Петербург,Санкт-Петербург,проспект Косыгина,30 к1,23944.040696
2023-07-30,207873151,5.0,1235453,ЭТМ,19,Москва,Москва,Балаклавский проспект,28Б ст1,21898.890221
2023-07-30,207859569,5.0,1235446,ЭТМ,12,Краснодарский край,Краснодар,улица Бородинская,150,36363.572892
2023-07-30,207855845,4.0,1235461,ЭТМ,27,Краснодарский край,Новороссийск,улица Кутузовская,117,60049.714485
2023-07-29,207746608,4.0,1099138,ЭТМ,ETM74100,Томская область,Томск,Смирнова,5,245509.707923
2023-07-29,207822518,3.0,1099147,ЭТМ,ETM28100,Вологодская область,Череповец,Гоголя,45,85026.865473
2023-07-29,207810847,5.0,1235450,ЭТМ,16,Липецкая область,Липецк,улица Балмочных,17,75550.916684
2023-07-29,207810845,5.0,1235476,ЭТМ,42,Самарская область,Сызрань,Декабристов,38,75578.841418
2023-07-29,207744299,4.0,1099135,ЭТМ,ETM1391,Ханты-Мансийский автономный округ,Сургут,Комплектовочная,5,141551.568604
2023-07-29,207743910,5.0,1099064,ЭТМ,ETM70150,Новосибирская область,Новосибирск,Зыряновская,61,0.467562
2023-07-29,207810849,5.0,1099130,ЭТМ,ETM37100,Саратовская область,Саратов,Университетская,1,75758.599653
2023-07-29,207664228,1.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,
2023-07-29,207928864,1.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,
2023-07-28,207693431,5.0,1099106,ЭТМ,ETM158100,Московская область,Сергиев Посад,Новоугличское шоссе,74В,151789.894524
2023-07-28,207693423,5.0,1099119,ЭТМ,ETM100,Санкт-Петербург,Санкт-Петербург,улица Заозёрная,14В,151834.759328
2023-07-28,207693497,4.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,151814.069367
2023-07-28,207529966,5.0,1099038,ЭТМ,ETM19120,Пермский край,Пермь,Трамвайная улица,33к6,245812.033872
2023-07-28,207810848,5.0,1099117,ЭТМ,ETM24140,Самарская область,Самара,Московское шоссе,306А,83378.388984
2023-07-28,207664405,5.0,1099118,ЭТМ,ETM4230,Санкт-Петербург,Санкт-Петербург,Софийская,8 к1,173914.941444
2023-07-28,207810850,2.0,1099042,ЭТМ,ETM12150,Московская область,Одинцово,Транспортная,8,184795.486526
2023-07-28,207804544,5.0,1235467,ЭТМ,33,Ростовская область,Ростов-на-Дону,улица Орская,17В,87472.573418
2023-07-28,207346640,1.0,1293871,ЭТМ,49,Республика Башкортостан,Уфа,улица Минигали Губайдуллина,14/1 (или 2/1),12669.599088
2023-07-28,207804546,1.0,1099031,ЭТМ,ETM5130,Свердловская область,Екатеринбург,Посадская,26,
